hotelname,postalcode,latitude,longitude,review_pos,review_neg,review_text,review-score,overall_score,cleanliness,comfort,location,facilities,staff,value_for_money,Free_Wifi
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Good location.,"Breakfast very poor. No choice of coffee, and what was served was very strong. No bacon or ham. Not what I would expect from a 5 star hotel.Rooms very good and clean but poor lighting. With all lights turned on the room was still half dark. Security and front desk staff very helpful.","Good location. Breakfast very poor. No choice of coffee, and what was served was very strong. No bacon or ham. Not what I would expect from a 5 star hotel.Rooms very good and clean but poor lighting. With all lights turned on the room was still half dark. Security and front desk staff very helpful.",4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,I enjoyed my stayed over the 3 days... Staff was friendly and check-in and check-out were smooth.The bed and pillows were comfortable. Beautiful View from my room.,"Expected a better choice of breakfast spread, the choice given was very little and limited for a 5* hotel. TV channels were boring, could have given selective movie choices.","I enjoyed my stayed over the 3 days... Staff was friendly and check-in and check-out were smooth.The bed and pillows were comfortable. Beautiful View from my room. Expected a better choice of breakfast spread, the choice given was very little and limited for a 5* hotel. TV channels were boring, could have given selective movie choices.",3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,"...The romm itself was a bit smelling and the bathroom seems was allover not clean...After a couple of days, the room was not even once cleaned by vaccum  cleaner"," ...The romm itself was a bit smelling and the bathroom seems was allover not clean...After a couple of days, the room was not even once cleaned by vaccum  cleaner",2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Room good, if in need of refurbishment. Staff very helpful. Good on site facilities including gym and spa. Bar is a good set up.","Breakfast poor given 5 stars hotel. For example, No fruit yoghurt, latte / cappuccino coffee. Also tried to charge for laundry, which had been included in the upgrade.","Room good, if in need of refurbishment. Staff very helpful. Good on site facilities including gym and spa. Bar is a good set up. Breakfast poor given 5 stars hotel. For example, No fruit yoghurt, latte / cappuccino coffee. Also tried to charge for laundry, which had been included in the upgrade.",3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The view from my room was amazing and the staff were friendly. The check in and check out process was very smooth.,Some of the furniture was a little old and did not function very well such as the lamps. The TV was also outdated and did not have modern features like the other hotels such as screen casting option.,The view from my room was amazing and the staff were friendly. The check in and check out process was very smooth. Some of the furniture was a little old and did not function very well such as the lamps. The TV was also outdated and did not have modern features like the other hotels such as screen casting option.,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Love the free upgrade by booking.com.   The room upgrade was a sightly bigger so all thumbs up.   The bathroom was big and the bathtub was good size, especially for a tall person.  I enjoyed soaking at the bathtub after a long day at work.  The room was quiet and sound proof.  I enjoyed relaxing on the bed watching tv and that's something you cannot take for granted as I will never get to relax myself if I am at home.",The room could use brighter lightings.  It's rather dim.  There's also not enough electrical outlet.  Would be nice if there's some beside the bed so that I can charge my phone while I am using it.   I also wish the cups in the room are much bigger too as I finished my coffee in a few sips and have to make again and again.,"Love the free upgrade by booking.com.   The room upgrade was a sightly bigger so all thumbs up.   The bathroom was big and the bathtub was good size, especially for a tall person.  I enjoyed soaking at the bathtub after a long day at work.  The room was quiet and sound proof.  I enjoyed relaxing on the bed watching tv and that's something you cannot take for granted as I will never get to relax myself if I am at home. The room could use brighter lightings.  It's rather dim.  There's also not enough electrical outlet.  Would be nice if there's some beside the bed so that I can charge my phone while I am using it.   I also wish the cups in the room are much bigger too as I finished my coffee in a few sips and have to make again and again.",4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Location was good. Executive lounge staff was very warm and friendly. Great service over there.,The room was drab and dull although i booked one of the more premium rooms. There was very inadequate lighting. Last time I stayed in the standard double and that felt much better in terms of quality and feel. Receptionist was rude and didnt give us a late check out even though there was availability. He said id have to pay and it wont be complimentary. I had the option of late checkout included in my room package. Breakfast options were very very limited.,Location was good. Executive lounge staff was very warm and friendly. Great service over there. The room was drab and dull although i booked one of the more premium rooms. There was very inadequate lighting. Last time I stayed in the standard double and that felt much better in terms of quality and feel. Receptionist was rude and didnt give us a late check out even though there was availability. He said id have to pay and it wont be complimentary. I had the option of late checkout included in my room package. Breakfast options were very very limited.,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,service is bad. bathroom has a smoking smell. the staffs was so busy and forget about our checkin for another room. baby cot was omitted despite numerous reminder., service is bad. bathroom has a smoking smell. the staffs was so busy and forget about our checkin for another room. baby cot was omitted despite numerous reminder.,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Not much to like as its far by foot or transport from the locals attractions, restaurants. Nearby restaurants were pricey for average indian small portions food.","Hotel facilities were NOT for 5 stars. Atleast 3 stars. We kept receiving emails to check in online with payment confirmation although stated to pay on arrival. Our credit card was charged 2x small amounts and was promised to be refunded but no follow-up!! Checked in also took so long, the 1st customer service had no idea what to do until the 2nd person helped him. Room are big and outdated, tv has no movies channel, only news about Russia n war or plenty local channel either in Chinese or indian languages which we don't understand. Breakfast food so standard no fresh food or fresh bread or croissants, stuff barely understood English there. We checked out a day early for emergency flight back to Perth as our pet sick then died not long after. We asked for refund for our last day stay which was promised to follow up with the manager but nothing happened instead still getting email and messages to advise the hotel our checked out time a day after we left to Perth. Don't think they're up to date with technology or guests details and information online.","Not much to like as its far by foot or transport from the locals attractions, restaurants. Nearby restaurants were pricey for average indian small portions food. Hotel facilities were NOT for 5 stars. Atleast 3 stars. We kept receiving emails to check in online with payment confirmation although stated to pay on arrival. Our credit card was charged 2x small amounts and was promised to be refunded but no follow-up!! Checked in also took so long, the 1st customer service had no idea what to do until the 2nd person helped him. Room are big and outdated, tv has no movies channel, only news about Russia n war or plenty local channel either in Chinese or indian languages which we don't understand. Breakfast food so standard no fresh food or fresh bread or croissants, stuff barely understood English there. We checked out a day early for emergency flight back to Perth as our pet sick then died not long after. We asked for refund for our last day stay which was promised to follow up with the manager but nothing happened instead still getting email and messages to advise the hotel our checked out time a day after we left to Perth. Don't think they're up to date with technology or guests details and information online.",2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Room was large, the location was convenient to other attractions, and the room was clean and comfortable.. Room service was also prompt. The room is also value for money.",The check-in process could have been faster. Perhaps one more staff to oversee the process. I was waiting in line with just 2 guests ahead  of me but needed to wait 20mins.,"Room was large, the location was convenient to other attractions, and the room was clean and comfortable.. Room service was also prompt. The room is also value for money. The check-in process could have been faster. Perhaps one more staff to oversee the process. I was waiting in line with just 2 guests ahead  of me but needed to wait 20mins.",4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,the links given to check in/check outthe area to be at places like orchard/vivo is near.,the waiting line to check inthe requesting via appthe room booked was different from the one we booked online,the links given to check in/check outthe area to be at places like orchard/vivo is near. the waiting line to check inthe requesting via appthe room booked was different from the one we booked online,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"the location, the cleanliness.",the room paid as requested but get other kind of room,"the location, the cleanliness. the room paid as requested but get other kind of room",4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"The room was larger than average for Singapore and was in a fantastic location close to the river, bars and restaurants.",,"The room was larger than average for Singapore and was in a fantastic location close to the river, bars and restaurants. ",3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The room was specious and the staff were pleasant helpfull and freindly,The rooms were different to the pictures on the web,The room was specious and the staff were pleasant helpfull and freindly The rooms were different to the pictures on the web,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Rooms are cozy and we are able to stay at level 26,We did not manage to get to eat the breakfast despite going down early And we are unable to book the pool for swimming session,Rooms are cozy and we are able to stay at level 26 We did not manage to get to eat the breakfast despite going down early And we are unable to book the pool for swimming session,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,good executive lounge service. and late check out time of 8 pm given for delayed check in,"super long check in, till 8 pm then get room","good executive lounge service. and late check out time of 8 pm given for delayed check in super long check in, till 8 pm then get room",4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,D view from my room facing d river . nice,The water heater in my room not working n water is so cold. Restaurant not halal,D view from my room facing d river . nice The water heater in my room not working n water is so cold. Restaurant not halal,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Good feel of the hotel premise, great locationFront office staff were polite and courteous","Hotel needs to work out the administrative kinks. We were there aft check-in time, we got keys to the first room at 345-4pm and second room after 5pm. Carpet was not vacuumed when we got to the room, for which i had to request. No bath towels in the bathroom, tv wire had a loose connection and wasn't playing properly. Hubby had to tweak the wires to get the screen to work. Can tell that the room service and housekeeping staff are stretched.","Good feel of the hotel premise, great locationFront office staff were polite and courteous Hotel needs to work out the administrative kinks. We were there aft check-in time, we got keys to the first room at 345-4pm and second room after 5pm. Carpet was not vacuumed when we got to the room, for which i had to request. No bath towels in the bathroom, tv wire had a loose connection and wasn't playing properly. Hubby had to tweak the wires to get the screen to work. Can tell that the room service and housekeeping staff are stretched.",2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,staffs are very friendly and always there to assist 👍🏻👍🏻👍🏻,one of the room - carpet has a musky smell..,staffs are very friendly and always there to assist 👍🏻👍🏻👍🏻 one of the room - carpet has a musky smell..,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"the staff were very friendly. the bed was big and comfortable, as was the room, spacious. they allowed me to check out late as I was waiting on my arrival PCR result. the dinner room service was nice.",I had to queue for nearly 3 hours to check in. The breakfast provided for me as I was in isolation was not good.,"the staff were very friendly. the bed was big and comfortable, as was the room, spacious. they allowed me to check out late as I was waiting on my arrival PCR result. the dinner room service was nice. I had to queue for nearly 3 hours to check in. The breakfast provided for me as I was in isolation was not good.",3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Helpful and friendly staff,Waited 2 hours for check in,Helpful and friendly staff Waited 2 hours for check in,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Stayed 2 nights.Enjoyed the river view from the room and room is spacious for a family of 3.TV channels and wifi signals were good.,Waited for 2.5 hrs to check in  due to long Q...check In  time was almost to 5 .30 pm .And Check out time at 11am  is too early.Hotel could consider check out time at 12 pm instead. Housekeeping service is very slow.Waited till 6pm to clean room but yet no one came till almost half past 6. In the end we had to call housekeeping staff to just change bath towels and clean rubbish bin.Toiletries were incomplete upon check in to rooms too.,Stayed 2 nights.Enjoyed the river view from the room and room is spacious for a family of 3.TV channels and wifi signals were good. Waited for 2.5 hrs to check in  due to long Q...check In  time was almost to 5 .30 pm .And Check out time at 11am  is too early.Hotel could consider check out time at 12 pm instead. Housekeeping service is very slow.Waited till 6pm to clean room but yet no one came till almost half past 6. In the end we had to call housekeeping staff to just change bath towels and clean rubbish bin.Toiletries were incomplete upon check in to rooms too.,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Staff are generally helpful and polite.,Lack of attention to customer needs.,Staff are generally helpful and polite. Lack of attention to customer needs.,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,comfortable bed,older style throughout. damp feeling carpet. bit musty. small rooms.,comfortable bed older style throughout. damp feeling carpet. bit musty. small rooms.,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The room and shower,"Wanted to have a bathtub. Tv Abit small, no channel","The room and shower Wanted to have a bathtub. Tv Abit small, no channel",4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The service and attention my Manager Shirley was awesome . She made check in on 29th floor a great experiemce ..Daily at Breakfast she took care of me my daughters well .. she was professional and her customer Sevice was awesome,Nil,The service and attention my Manager Shirley was awesome . She made check in on 29th floor a great experiemce ..Daily at Breakfast she took care of me my daughters well .. she was professional and her customer Sevice was awesome Nil,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,spacious. good service recovery.,waited 1.5 hours for check in despite made appointment slot for check in already. waited for 5 hours for bed available after checked in.,spacious. good service recovery. waited 1.5 hours for check in despite made appointment slot for check in already. waited for 5 hours for bed available after checked in.,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"The location waa great. Very near to great world city and the restaurants along robertson quay are good too. Hotel rooms are reasonably clean, can see the cleaners are overworked and appreciate their hard work. The hotel staffs are also trying their best from front desk, F&B staff to facility staff.",Hotel could request guests to prefill their health declaration prior to check-in similar to hospitals to reduce check-in waiting time. Guests should be lead to their tables during breakfast because sadly some people are not gracious; there are 2 pax sitting at 5 pax tables. If there's a system to amend pool reservation and trace back earlier reservations that would be great.,"The location waa great. Very near to great world city and the restaurants along robertson quay are good too. Hotel rooms are reasonably clean, can see the cleaners are overworked and appreciate their hard work. The hotel staffs are also trying their best from front desk, F&B staff to facility staff. Hotel could request guests to prefill their health declaration prior to check-in similar to hospitals to reduce check-in waiting time. Guests should be lead to their tables during breakfast because sadly some people are not gracious; there are 2 pax sitting at 5 pax tables. If there's a system to amend pool reservation and trace back earlier reservations that would be great.",4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,location,system slow,location system slow,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,staff were friendly! and the room is very spacious!,The TV is very old school. quite small and far from the bed. cannot connect internet thru the TV.,staff were friendly! and the room is very spacious! The TV is very old school. quite small and far from the bed. cannot connect internet thru the TV.,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,I got the room I wanted. Good sound insulation.,Cigarette smoke in the toilet. No pool towel. Toilet door slams whenever i open/ close,I got the room I wanted. Good sound insulation. Cigarette smoke in the toilet. No pool towel. Toilet door slams whenever i open/ close,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The fact that the room is clean and huge. Friendly and compassionate staff as they surprise me and my husband with an anniversary card. A FOR EFFORT!,No bidet in the toilet. Choices of transportation is not friendly. Not much option on the breakfast listed.,The fact that the room is clean and huge. Friendly and compassionate staff as they surprise me and my husband with an anniversary card. A FOR EFFORT! No bidet in the toilet. Choices of transportation is not friendly. Not much option on the breakfast listed.,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The location was fantastic.,"The rooms that we got first weren't what I asked for and we wasted some time waiting for the correct one.The breakfast was a shambles, taking an hour for order to get to us (and forgetting my wife's order).The value for money could have been better.Check in process could have been better - got the impression that local guests weren't as treasured.","The location was fantastic. The rooms that we got first weren't what I asked for and we wasted some time waiting for the correct one.The breakfast was a shambles, taking an hour for order to get to us (and forgetting my wife's order).The value for money could have been better.Check in process could have been better - got the impression that local guests weren't as treasured.",3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Nice modern hotel.,A little out of the main stream of Singapore,Nice modern hotel. A little out of the main stream of Singapore,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Location fantastic ,",Breakfast very limited these days due to low occupancy.,"Location fantastic , Breakfast very limited these days due to low occupancy.",3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Very good location!,No BBC on tv only American CNN Bathroom need renovation,Very good location! No BBC on tv only American CNN Bathroom need renovation,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Love the location, close to restaurants, bars and the office",NA,"Love the location, close to restaurants, bars and the office NA",4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The ambiance,Hope grand copthorne will consider halal food foe muslim customers. As i have to order grab food for our dinner,The ambiance Hope grand copthorne will consider halal food foe muslim customers. As i have to order grab food for our dinner,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,View from the higher level club room .,"The hotel rooms need renovation  considering lam staying in club room ,restaurant and food not 5 star hotel.","View from the higher level club room . The hotel rooms need renovation  considering lam staying in club room ,restaurant and food not 5 star hotel.",2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"exceptional friendly staff in lounge, very comfortable room",swimming pool is a bit small and crowded,"exceptional friendly staff in lounge, very comfortable room swimming pool is a bit small and crowded",4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The front desk lady,Breakfast quality was so-so,The front desk lady Breakfast quality was so-so,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The breakfast was fantastic,The room was quite small and the bathroom was nothing special,The breakfast was fantastic The room was quite small and the bathroom was nothing special,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The gym was the best thing plus the location of the hotel,"The breakfast was not that good, the worker in the breakfast were not that friendly, the lobby is too crowded, the carpet for the room was too old, the tv size is very small compared to the room","The gym was the best thing plus the location of the hotel The breakfast was not that good, the worker in the breakfast were not that friendly, the lobby is too crowded, the carpet for the room was too old, the tv size is very small compared to the room",3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"breakfast was OK, got upgraded. eh Italian reastaurant was quite good and for Singapore reasonably priced. Situated on the river a short walk from various quayside restaurants etc it was a good location and for our stay was reasonably priced.","Discussed non-smoking at reception, were upgraded and then found an ashtray in the room and a smell of stale cigarette smoke. guess what, it was not a non-smoking room.","breakfast was OK, got upgraded. eh Italian reastaurant was quite good and for Singapore reasonably priced. Situated on the river a short walk from various quayside restaurants etc it was a good location and for our stay was reasonably priced. Discussed non-smoking at reception, were upgraded and then found an ashtray in the room and a smell of stale cigarette smoke. guess what, it was not a non-smoking room.",3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Location close to Marina Bay and Sentosa,"I was expecting a 5-star hotel! But very disappointed, room small, in the bathroom are cracks all over around, not very clean, place looks very old  !! Some food not fresh!","Location close to Marina Bay and Sentosa I was expecting a 5-star hotel! But very disappointed, room small, in the bathroom are cracks all over around, not very clean, place looks very old  !! Some food not fresh!",2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The location is perfect,The room offered was close the lifts of the floor. Very noisy and Indidnt sleep for two nights,The location is perfect The room offered was close the lifts of the floor. Very noisy and Indidnt sleep for two nights,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Waterfront location as on the river. Few bars and restaurants within walking distance.,Took ages for drinks to arrive at the pool. One occasion had to go down 6 floors to get a drink as they never shown up.,Waterfront location as on the river. Few bars and restaurants within walking distance. Took ages for drinks to arrive at the pool. One occasion had to go down 6 floors to get a drink as they never shown up.,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The prompt response of the property and it's location. Near to town city and the accessibility from Robertson Quay to Boat Quay.,The breakfast spread was a little disappointing as I would have expected more choices. The Check In was slow. We had the deluxe room. There was a little smell and the room can do with some upgrading.,The prompt response of the property and it's location. Near to town city and the accessibility from Robertson Quay to Boat Quay. The breakfast spread was a little disappointing as I would have expected more choices. The Check In was slow. We had the deluxe room. There was a little smell and the room can do with some upgrading.,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The staff is very friendly and helpful.,"This is definitely NOT a 5 star Hotel, We had for 2 nights 3 rooms, 1st Room smelling like a smokers room,2nd room, although it supposed to be a 2person room, only 1 bed side table, light-switches on 1 side only, bed unstable, if you move your partner will wake up due to the “swinging”3rd room, noisy as it was behind the elevators. All rooms the carpet was not really good cleaned.  Bathroom nice, but.... neither in the bathtub nor shower a separate shower, so only from above or fill the tub. As said, for 3 or maybe 4 star a very good hotel, but definitely NOT a 5 star. We regret we booked it.","The staff is very friendly and helpful. This is definitely NOT a 5 star Hotel, We had for 2 nights 3 rooms, 1st Room smelling like a smokers room,2nd room, although it supposed to be a 2person room, only 1 bed side table, light-switches on 1 side only, bed unstable, if you move your partner will wake up due to the “swinging”3rd room, noisy as it was behind the elevators. All rooms the carpet was not really good cleaned.  Bathroom nice, but.... neither in the bathtub nor shower a separate shower, so only from above or fill the tub. As said, for 3 or maybe 4 star a very good hotel, but definitely NOT a 5 star. We regret we booked it.",2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Relatively low cost,Noisy AC in room. Not many dining facilities. TV channels poor choice and poor quality TV signal.,Relatively low cost Noisy AC in room. Not many dining facilities. TV channels poor choice and poor quality TV signal.,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"View from the room was good. There's an Avis below the hotel, which makes it convenient to rent a car. It's situated centrally.","Location is next to Robertson quay, but MRT and shops are not very close. Breakfast was below expectations. Service was slow.","View from the room was good. There's an Avis below the hotel, which makes it convenient to rent a car. It's situated centrally. Location is next to Robertson quay, but MRT and shops are not very close. Breakfast was below expectations. Service was slow.",3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"The location is nice with a lot of nice bars and restaurants around it, very near to city centre as well. The room is quite sizable for Singapore and its clean.","The service. A few examples, they got my name wrong at check in, we waited almost 2 hours for a Greek salad from room dine in service, took them a long time to send some bottled drinking water, just name a few. Also, no idea why but the room kept feeling quite warm even after adjusting the temperature to the lowest at 20 deg Celsius.","The location is nice with a lot of nice bars and restaurants around it, very near to city centre as well. The room is quite sizable for Singapore and its clean. The service. A few examples, they got my name wrong at check in, we waited almost 2 hours for a Greek salad from room dine in service, took them a long time to send some bottled drinking water, just name a few. Also, no idea why but the room kept feeling quite warm even after adjusting the temperature to the lowest at 20 deg Celsius.",3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Breakfast is good but only Siew mai was serve on 28 Oct 2019.,Should give me upgrade bigger room with table so that I can do my work. May be future give me above 21st storey instead of 17 storey.,Breakfast is good but only Siew mai was serve on 28 Oct 2019. Should give me upgrade bigger room with table so that I can do my work. May be future give me above 21st storey instead of 17 storey.,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Bathroom was luxuriously big, though abit too plain.. can put some deco or greenery.  Gym was great.  Love the complimentary parking.",Room was very big just a pity the double bed isn’t extra big.  Should put sofa (2 seater) instead of 2 single seats cos more comfortable.  Swimming pool is boring.,"Bathroom was luxuriously big, though abit too plain.. can put some deco or greenery.  Gym was great.  Love the complimentary parking. Room was very big just a pity the double bed isn’t extra big.  Should put sofa (2 seater) instead of 2 single seats cos more comfortable.  Swimming pool is boring.",3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"The room is comfortable and clean, the view itself also very nice. Will visit again",The location is not really good.,"The room is comfortable and clean, the view itself also very nice. Will visit again The location is not really good.",4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,The position right on the river was great and right next to loads of bars and restaurants.,,The position right on the river was great and right next to loads of bars and restaurants. ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Location,The rooms are really dated and need refurbishment,Location The rooms are really dated and need refurbishment,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,We are very familiar with this hotel as we stayed many times in this hotel.,Could use more lightings and electrical points.,We are very familiar with this hotel as we stayed many times in this hotel. Could use more lightings and electrical points.,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,near Robertson Quay and east walks to that area,room shabby old dirty requiring refreshroom servicing ad hoc and inconsistent breakfast buffet dull hi volume tourist class hotel no frills,near Robertson Quay and east walks to that area room shabby old dirty requiring refreshroom servicing ad hoc and inconsistent breakfast buffet dull hi volume tourist class hotel no frills,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Excellent spread! Fantastic location,Live South Indian cuisine counter,Excellent spread! Fantastic location Live South Indian cuisine counter,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"great position,",our suite  bathroom was a little ‘scruffy’ needed a serious re furnish.,"great position, our suite  bathroom was a little ‘scruffy’ needed a serious re furnish.",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
